Player ID,Season ID,Experience
101141,2018-19,11
101141,2017-18,10
101141,2016-17,9
101141,2015-16,8
101145,2023-24,12
101145,2022-23,12
101145,2021-22,12
101145,2020-21,12
101145,2019-20,12
101145,2018-19,12
101145,2017-18,12
101145,2016-17,12
101145,2015-16,11
101150,2023-24,17
101150,2022-23,17
101150,2021-22,17
101150,2020-21,16
101150,2019-20,15
101150,2018-19,14
101150,2017-18,13
101150,2016-17,12
101150,2015-16,11
101161,2023-24,14
101161,2022-23,14
101161,2021-22,14
101161,2020-21,14
101161,2019-20,14
101161,2018-19,14
101161,2017-18,13
101161,2016-17,12
101161,2015-16,11
101162,2023-24,12
101162,2022-23,12
101162,2021-22,12
101162,2020-21,12
101162,2019-20,12
101162,2018-19,12
101162,2017-18,11
101162,2016-17,10
101162,2015-16,9
101179,2023-24,12
101179,2022-23,12
101179,2021-22,12
101179,2020-21,12
101179,2019-20,12
101179,2018-19,12
101179,2017-18,12
101179,2016-17,12
101179,2015-16,11
101181,2023-24,14
101181,2022-23,14
101181,2021-22,14
101181,2020-21,14
101181,2019-20,14
101181,2018-19,14
101181,2017-18,13
101181,2016-17,12
101181,2015-16,11
101187,2023-24,8
101187,2022-23,8
101187,2021-22,8
101187,2020-21,8
101187,2019-20,8
101187,2018-19,8
101187,2017-18,8
101187,2016-17,8
101187,2015-16,7
1641645,2023-24,1
1641645,2022-23,1
1641705,2023-24,1
1641706,2023-24,1
1641707,2023-24,1
1641708,2023-24,1
1641709,2023-24,1
1641710,2023-24,1
1641711,2023-24,1
1641712,2023-24,1
1641713,2023-24,1
1641715,2023-24,1
1641716,2023-24,1
1641717,2023-24,1
1641718,2023-24,1
1641720,2023-24,1
1641721,2023-24,1
1641722,2023-24,1
1641723,2023-24,1
1641724,2023-24,1
1641726,2023-24,1
1641727,2023-24,1
1641729,2023-24,1
1641730,2023-24,1
1641731,2023-24,1
1641732,2023-24,1
1641733,2023-24,1
1641734,2023-24,1
1641735,2023-24,1
1641738,2023-24,1
1641739,2023-24,1
1641741,2023-24,1
1641745,2023-24,1
1641748,2023-24,1
1641749,2023-24,1
1641753,2023-24,1
1641754,2023-24,1
1641757,2023-24,1
1641763,2023-24,1
1641764,2023-24,1
1641765,2023-24,1
1641766,2023-24,1
1641767,2023-24,1
1641771,2023-24,1
1641774,2023-24,1
1641775,2023-24,1
1641778,2023-24,1
1641787,2023-24,1
1641788,2023-24,1
1641809,2023-24,1
1641816,2023-24,1
1641847,2023-24,1
1641854,2023-24,1
1641871,2023-24,1
1641931,2023-24,1
1641998,2023-24,1
1642013,2023-24,1
1626143,2023-24,6
1626143,2022-23,6
1626143,2021-22,6
1626143,2020-21,6
1626143,2019-20,5
1626143,2018-19,4
1626143,2017-18,3
1626143,2016-17,2
1626143,2015-16,1
1626144,2023-24,6
1626144,2022-23,6
1626144,2021-22,6
1626144,2020-21,5
1626144,2019-20,5
1626144,2018-19,4
1626144,2017-18,3
1626144,2016-17,2
1626144,2015-16,1
1626145,2023-24,9
1626145,2022-23,8
1626145,2021-22,7
1626145,2020-21,6
1626145,2019-20,5
1626145,2018-19,4
1626145,2017-18,3
1626145,2016-17,2
1626145,2015-16,1
1626146,2023-24,1
1626146,2022-23,1
1626146,2021-22,1
1626146,2020-21,1
1626146,2019-20,1
1626146,2018-19,1
1626146,2017-18,1
1626146,2016-17,1
1626146,2015-16,1
1626147,2023-24,6
1626147,2022-23,6
1626147,2021-22,6
1626147,2020-21,5
1626147,2019-20,5
1626147,2018-19,4
1626147,2017-18,3
1626147,2016-17,2
1626147,2015-16,1
1626148,2023-24,3
1626148,2022-23,3
1626148,2021-22,3
1626148,2020-21,3
1626148,2019-20,3
1626148,2018-19,3
1626148,2017-18,3
1626148,2016-17,2
1626148,2015-16,1
1626149,2023-24,8
1626149,2022-23,8
1626149,2021-22,7
1626149,2020-21,6
1626149,2019-20,5
1626149,2018-19,4
1626149,2017-18,3
1626149,2016-17,2
1626149,2015-16,1
1626150,2023-24,3
1626150,2022-23,3
1626150,2021-22,3
1626150,2020-21,3
1626150,2019-20,3
1626150,2018-19,3
1626150,2017-18,2
1626150,2016-17,1
1626151,2023-24,3
1626151,2022-23,3
1626151,2021-22,3
1626151,2020-21,3
1626151,2019-20,3
1626151,2018-19,3
1626151,2017-18,3
1626151,2016-17,2
1626151,2015-16,1
1626153,2023-24,9
1626153,2022-23,8
1626153,2021-22,7
1626153,2020-21,6
1626153,2019-20,5
1626153,2018-19,4
1626153,2017-18,3
1626153,2016-17,2
1626153,2015-16,1
1626154,2023-24,4
1626154,2022-23,4
1626154,2021-22,4
1626154,2020-21,4
1626154,2019-20,4
1626154,2018-19,4
1626154,2017-18,3
1626154,2016-17,2
1626154,2015-16,1
1626155,2023-24,5
1626155,2022-23,5
1626155,2021-22,5
1626155,2020-21,4
1626155,2019-20,4
1626155,2018-19,4
1626155,2017-18,3
1626155,2016-17,2
1626155,2015-16,1
1626156,2023-24,9
1626156,2022-23,8
1626156,2021-22,7
1626156,2020-21,6
1626156,2019-20,5
1626156,2018-19,4
1626156,2017-18,3
1626156,2016-17,2
1626156,2015-16,1
1626157,2023-24,9
1626157,2022-23,8
1626157,2021-22,7
1626157,2020-21,6
1626157,2019-20,5
1626157,2018-19,4
1626157,2017-18,3
1626157,2016-17,2
1626157,2015-16,1
1626158,2023-24,9
1626158,2022-23,8
1626158,2021-22,7
1626158,2020-21,6
1626158,2019-20,5
1626158,2018-19,4
1626158,2017-18,3
1626158,2016-17,2
1626158,2015-16,1
1626159,2023-24,8
1626159,2022-23,8
1626159,2021-22,7
1626159,2020-21,6
1626159,2019-20,5
1626159,2018-19,4
1626159,2017-18,3
1626159,2016-17,2
1626159,2015-16,1
200752,2023-24,17
200752,2022-23,17
200752,2021-22,16
200752,2020-21,15
200752,2019-20,14
200752,2018-19,13
200752,2017-18,12
200752,2016-17,11
200752,2015-16,10
1626161,2023-24,7
1626161,2022-23,7
1626161,2021-22,7
1626161,2020-21,6
1626161,2019-20,5
1626161,2018-19,4
1626161,2017-18,3
1626161,2016-17,2
1626161,2015-16,1
1626162,2023-24,9
1626162,2022-23,8
1626162,2021-22,7
1626162,2020-21,6
1626162,2019-20,5
1626162,2018-19,4
1626162,2017-18,3
1626162,2016-17,2
1626162,2015-16,1
1626163,2023-24,8
1626163,2022-23,8
1626163,2021-22,7
1626163,2020-21,6
1626163,2019-20,5
1626163,2018-19,4
1626163,2017-18,3
1626163,2016-17,2
1626163,2015-16,1
1626164,2023-24,9
1626164,2022-23,8
1626164,2021-22,7
1626164,2020-21,6
1626164,2019-20,5
1626164,2018-19,4
1626164,2017-18,3
1626164,2016-17,2
1626164,2015-16,1
200755,2023-24,15
200755,2022-23,15
200755,2021-22,15
200755,2020-21,15
200755,2019-20,14
200755,2018-19,13
200755,2017-18,12
200755,2016-17,11
200755,2015-16,10
1626166,2023-24,9
1626166,2022-23,8
1626166,2021-22,7
1626166,2020-21,6
1626166,2019-20,5
1626166,2018-19,4
1626166,2017-18,3
1626166,2016-17,2
1626166,2015-16,1
1626167,2023-24,9
1626167,2022-23,8
1626167,2021-22,7
1626167,2020-21,6
1626167,2019-20,5
1626167,2018-19,4
1626167,2017-18,3
1626167,2016-17,2
1626167,2015-16,1
1626168,2023-24,9
1626168,2022-23,8
1626168,2021-22,7
1626168,2020-21,6
1626168,2019-20,5
1626168,2018-19,4
1626168,2017-18,3
1626168,2016-17,2
1626168,2015-16,1
1626169,2023-24,8
1626169,2022-23,8
1626169,2021-22,7
1626169,2020-21,6
1626169,2019-20,5
1626169,2018-19,4
1626169,2017-18,3
1626169,2016-17,2
1626169,2015-16,1
200757,2023-24,14
200757,2022-23,14
200757,2021-22,14
200757,2020-21,14
200757,2019-20,14
200757,2018-19,13
200757,2017-18,12
200757,2016-17,11
200757,2015-16,10
1626171,2023-24,9
1626171,2022-23,8
1626171,2021-22,7
1626171,2020-21,6
1626171,2019-20,5
1626171,2018-19,4
1626171,2017-18,3
1626171,2016-17,2
1626171,2015-16,1
1626172,2023-24,9
1626172,2022-23,8
1626172,2021-22,7
1626172,2020-21,6
1626172,2019-20,5
1626172,2018-19,4
1626172,2017-18,3
1626172,2016-17,2
1626172,2015-16,1
200765,2023-24,16
200765,2022-23,16
200765,2021-22,16
200765,2020-21,15
200765,2019-20,14
200765,2018-19,13
200765,2017-18,12
200765,2016-17,11
200765,2015-16,10
1626174,2023-24,8
1626174,2022-23,7
1626174,2021-22,6
1626174,2020-21,5
1626174,2019-20,4
1626174,2018-19,3
1626174,2017-18,2
1626174,2016-17,2
1626174,2015-16,1
1626170,2023-24,5
1626170,2022-23,5
1626170,2021-22,5
1626170,2020-21,5
1626170,2019-20,5
1626170,2018-19,4
1626170,2017-18,3
1626170,2016-17,2
1626170,2015-16,1
200768,2023-24,18
200768,2022-23,17
200768,2021-22,16
200768,2020-21,15
200768,2019-20,14
200768,2018-19,13
200768,2017-18,12
200768,2016-17,11
200768,2015-16,10
1626176,2023-24,2
1626176,2022-23,2
1626176,2021-22,2
1626176,2020-21,2
1626176,2019-20,2
1626176,2018-19,2
1626176,2017-18,2
1626176,2016-17,2
1626176,2015-16,1
1626178,2023-24,6
1626178,2022-23,6
1626178,2021-22,6
1626178,2020-21,6
1626178,2019-20,5
1626178,2018-19,4
1626178,2017-18,3
1626178,2016-17,2
1626178,2015-16,1
1626179,2023-24,9
1626179,2022-23,8
1626179,2021-22,7
1626179,2020-21,6
1626179,2019-20,5
1626179,2018-19,4
1626179,2017-18,3
1626179,2016-17,2
1626179,2015-16,1
200770,2023-24,10
200770,2022-23,10
200770,2021-22,10
200770,2020-21,10
200770,2019-20,10
200770,2018-19,10
200770,2017-18,10
200770,2016-17,10
200770,2015-16,9
1626181,2023-24,9
1626181,2022-23,8
1626181,2021-22,7
1626181,2020-21,6
1626181,2019-20,5
1626181,2018-19,4
1626181,2017-18,3
1626181,2016-17,2
1626181,2015-16,1
200771,2023-24,5
200771,2022-23,5
200771,2021-22,5
200771,2020-21,5
200771,2019-20,5
200771,2018-19,5
200771,2017-18,5
200771,2016-17,5
200771,2015-16,4
1626183,2023-24,1
1626183,2022-23,1
1626183,2021-22,1
1626183,2020-21,1
1626183,2019-20,1
1626183,2018-19,1
1626183,2017-18,1
1626183,2016-17,1
1626183,2015-16,1
1626184,2023-24,4
1626184,2022-23,4
1626184,2021-22,4
1626184,2020-21,4
1626184,2019-20,3
1626184,2018-19,2
1626184,2017-18,1
1626184,2016-17,1
1626185,2023-24,4
1626185,2022-23,4
1626185,2021-22,4
1626185,2020-21,4
1626185,2019-20,4
1626185,2018-19,4
1626185,2017-18,3
1626185,2016-17,2
1626185,2015-16,1
1626177,2023-24,1
1626177,2022-23,1
1626177,2021-22,1
1626177,2020-21,1
1626177,2019-20,1
1626177,2018-19,1
1626177,2017-18,1
1626187,2023-24,1
1626187,2022-23,1
1626187,2021-22,1
1626187,2020-21,1
1626187,2019-20,1
1626188,2023-24,5
1626188,2022-23,5
1626188,2021-22,5
1626188,2020-21,5
1626188,2019-20,4
1626188,2018-19,3
1626188,2017-18,2
1626188,2016-17,1
200779,2023-24,11
200779,2022-23,11
200779,2021-22,11
200779,2020-21,11
200779,2019-20,11
200779,2018-19,11
200779,2017-18,11
200779,2016-17,11
200779,2015-16,10
200782,2023-24,13
200782,2022-23,12
200782,2021-22,11
200782,2020-21,10
200782,2019-20,9
200782,2018-19,8
200782,2017-18,7
200782,2016-17,6
200782,2015-16,5
1626191,2023-24,3
1626191,2022-23,3
1626191,2021-22,3
1626191,2020-21,3
1626191,2019-20,3
1626191,2018-19,3
1626191,2017-18,3
1626191,2016-17,2
1626191,2015-16,1
1626192,2023-24,9
1626192,2022-23,8
1626192,2021-22,7
1626192,2020-21,6
1626192,2019-20,5
1626192,2018-19,4
1626192,2017-18,3
1626192,2016-17,2
1626192,2015-16,1
1626195,2023-24,7
1626195,2022-23,7
1626195,2021-22,6
1626195,2020-21,5
1626195,2019-20,4
1626195,2018-19,3
1626195,2017-18,2
1626195,2016-17,1
1626196,2023-24,9
1626196,2022-23,8
1626196,2021-22,7
1626196,2020-21,6
1626196,2019-20,5
1626196,2018-19,4
1626196,2017-18,3
1626196,2016-17,2
1626196,2015-16,1
1626199,2023-24,3
1626199,2022-23,3
1626199,2021-22,3
1626199,2020-21,3
1626199,2019-20,3
1626199,2018-19,3
1626199,2017-18,3
1626199,2016-17,2
1626199,2015-16,1
200794,2023-24,16
200794,2022-23,16
200794,2021-22,16
200794,2020-21,15
200794,2019-20,14
200794,2018-19,13
200794,2017-18,12
200794,2016-17,11
200794,2015-16,10
1626203,2023-24,4
1626203,2022-23,4
1626203,2021-22,4
1626203,2020-21,4
1626203,2019-20,4
1626203,2018-19,3
1626203,2017-18,2
1626203,2016-17,1
1626204,2023-24,9
1626204,2022-23,8
1626204,2021-22,7
1626204,2020-21,6
1626204,2019-20,5
1626204,2018-19,4
1626204,2017-18,3
1626204,2016-17,2
1626204,2015-16,1
1626202,2023-24,3
1626202,2022-23,3
1626202,2021-22,3
1626202,2020-21,3
1626202,2019-20,3
1626202,2018-19,3
1626202,2017-18,3
1626202,2016-17,2
1626202,2015-16,1
1626209,2023-24,5
1626209,2022-23,5
1626209,2021-22,5
1626209,2020-21,5
1626209,2019-20,5
1626209,2018-19,4
1626209,2017-18,3
1626209,2016-17,2
1626209,2015-16,1
1626210,2023-24,4
1626210,2022-23,4
1626210,2021-22,4
1626210,2020-21,4
1626210,2019-20,4
1626210,2018-19,4
1626210,2017-18,3
1626210,2016-17,2
1626210,2015-16,1
200811,2023-24,10
200811,2022-23,10
200811,2021-22,10
200811,2020-21,10
200811,2019-20,10
200811,2018-19,10
200811,2017-18,10
200811,2016-17,10
200811,2015-16,10
1626220,2023-24,7
1626220,2022-23,6
1626220,2021-22,5
1626220,2020-21,4
1626220,2019-20,3
1626220,2018-19,2
1626220,2017-18,1
1626224,2023-24,7
1626224,2022-23,6
1626224,2021-22,5
1626224,2020-21,4
1626224,2019-20,3
1626224,2018-19,2
1626224,2017-18,1
200826,2023-24,14
200826,2022-23,14
200826,2021-22,14
200826,2020-21,14
200826,2019-20,14
200826,2018-19,13
200826,2017-18,12
200826,2016-17,11
200826,2015-16,10
1626242,2023-24,2
1626242,2022-23,2
1626242,2021-22,2
1626242,2020-21,2
1626242,2019-20,2
1626242,2018-19,2
1626242,2017-18,2
1626242,2016-17,1
1626242,2015-16,1
1626245,2023-24,6
1626245,2022-23,6
1626245,2021-22,6
1626245,2020-21,6
1626245,2019-20,5
1626245,2018-19,4
1626245,2017-18,3
1626245,2016-17,2
1626245,2015-16,1
1626246,2023-24,9
1626246,2022-23,8
1626246,2021-22,7
1626246,2020-21,6
1626246,2019-20,5
1626246,2018-19,4
1626246,2017-18,3
1626246,2016-17,2
1626246,2015-16,1
1626251,2023-24,1
1626251,2022-23,1
1626251,2021-22,1
1626251,2020-21,1
1626251,2019-20,1
1626251,2018-19,1
1626251,2017-18,1
1626251,2016-17,1
1626251,2015-16,1
1626253,2023-24,3
1626253,2022-23,3
1626253,2021-22,3
1626253,2020-21,3
1626253,2019-20,2
1626253,2018-19,2
1626253,2017-18,2
1626253,2016-17,2
1626253,2015-16,1
1626254,2023-24,1
1626254,2022-23,1
1626254,2021-22,1
1626254,2020-21,1
1626254,2019-20,1
1626254,2018-19,1
1626254,2017-18,1
1626254,2016-17,1
1626257,2023-24,4
1626257,2022-23,4
1626257,2021-22,4
1626257,2020-21,4
1626257,2019-20,4
1626257,2018-19,4
1626257,2017-18,3
1626257,2016-17,2
1626257,2015-16,1
1626259,2023-24,3
1626259,2022-23,3
1626259,2021-22,3
1626259,2020-21,3
1626259,2019-20,3
1626259,2018-19,2
1626259,2017-18,1
1626273,2023-24,2
1626273,2022-23,2
1626273,2021-22,2
1626273,2020-21,2
1626273,2019-20,2
1626273,2018-19,2
1626273,2017-18,2
1626273,2016-17,2
1626273,2015-16,1
201142,2023-24,16
201142,2022-23,15
201142,2021-22,14
201142,2020-21,13
201142,2019-20,12
201142,2018-19,12
201142,2017-18,11
201142,2016-17,10
201142,2015-16,9
201143,2023-24,17
201143,2022-23,16
201143,2021-22,15
201143,2020-21,14
201143,2019-20,13
201143,2018-19,12
201143,2017-18,11
201143,2016-17,10
201143,2015-16,9
201144,2023-24,17
201144,2022-23,16
201144,2021-22,15
201144,2020-21,14
201144,2019-20,13
201144,2018-19,12
201144,2017-18,11
201144,2016-17,10
201144,2015-16,9
201145,2023-24,16
201145,2022-23,15
201145,2021-22,14
201145,2020-21,13
201145,2019-20,12
201145,2018-19,11
201145,2017-18,10
201145,2016-17,9
201145,2015-16,8
201147,2023-24,13
201147,2022-23,13
201147,2021-22,13
201147,2020-21,13
201147,2019-20,13
201147,2018-19,12
201147,2017-18,11
201147,2016-17,10
201147,2015-16,9
201148,2023-24,10
201148,2022-23,10
201148,2021-22,10
201148,2020-21,10
201148,2019-20,10
201148,2018-19,10
201148,2017-18,10
201148,2016-17,9
201148,2015-16,8
201149,2023-24,13
201149,2022-23,13
201149,2021-22,13
201149,2020-21,13
201149,2019-20,13
201149,2018-19,12
201149,2017-18,11
201149,2016-17,10
201149,2015-16,9
201150,2023-24,10
201150,2022-23,10
201150,2021-22,10
201150,2020-21,10
201150,2019-20,10
201150,2018-19,10
201150,2017-18,10
201150,2016-17,10
201150,2015-16,9
201152,2023-24,17
201152,2022-23,16
201152,2021-22,15
201152,2020-21,14
201152,2019-20,13
201152,2018-19,12
201152,2017-18,11
201152,2016-17,10
201152,2015-16,9
201155,2023-24,10
201155,2022-23,10
201155,2021-22,10
201155,2020-21,10
201155,2019-20,10
201155,2018-19,10
201155,2017-18,10
201155,2016-17,10
201155,2015-16,9
201156,2023-24,12
201156,2022-23,12
201156,2021-22,12
201156,2020-21,12
201156,2019-20,12
201156,2018-19,12
201156,2017-18,11
201156,2016-17,10
201156,2015-16,9
201158,2023-24,13
201158,2022-23,13
201158,2021-22,13
201158,2020-21,13
201158,2019-20,13
201158,2018-19,12
201158,2017-18,11
201158,2016-17,10
201158,2015-16,9
201160,2023-24,11
201160,2022-23,11
201160,2021-22,11
201160,2020-21,11
201160,2019-20,11
201160,2018-19,11
201160,2017-18,10
201160,2016-17,9
201160,2015-16,8
201162,2023-24,14
201162,2022-23,14
201162,2021-22,14
201162,2020-21,14
201162,2019-20,13
201162,2018-19,12
201162,2017-18,11
201162,2016-17,10
201162,2015-16,9
201163,2023-24,12
201163,2022-23,12
201163,2021-22,12
201163,2020-21,12
201163,2019-20,12
201163,2018-19,11
201163,2017-18,10
201163,2016-17,9
201163,2015-16,8
201166,2023-24,10
201166,2022-23,10
201166,2021-22,10
201166,2020-21,10
201166,2019-20,10
201166,2018-19,10
201166,2017-18,10
201166,2016-17,9
201166,2015-16,8
201167,2023-24,11
201167,2022-23,11
201167,2021-22,11
201167,2020-21,11
201167,2019-20,11
201167,2018-19,11
201167,2017-18,11
201167,2016-17,10
201167,2015-16,9
201168,2023-24,7
201168,2022-23,7
201168,2021-22,7
201168,2020-21,7
201168,2019-20,7
201168,2018-19,7
201168,2017-18,7
201168,2016-17,7
201168,2015-16,6
201171,2023-24,9
201171,2022-23,9
201171,2021-22,9
201171,2020-21,9
201171,2019-20,9
201171,2018-19,9
201171,2017-18,9
201171,2016-17,9
201171,2015-16,9
201177,2023-24,11
201177,2022-23,11
201177,2021-22,11
201177,2020-21,11
201177,2019-20,11
201177,2018-19,11
201177,2017-18,11
201177,2016-17,10
201177,2015-16,9
201188,2023-24,13
201188,2022-23,13
201188,2021-22,13
201188,2020-21,13
201188,2019-20,12
201188,2018-19,11
201188,2017-18,10
201188,2016-17,9
201188,2015-16,8
201196,2023-24,11
201196,2022-23,11
201196,2021-22,11
201196,2020-21,11
201196,2019-20,11
201196,2018-19,11
201196,2017-18,11
201196,2016-17,10
201196,2015-16,9
201202,2023-24,10
201202,2022-23,10
201202,2021-22,10
201202,2020-21,10
201202,2019-20,10
201202,2018-19,10
201202,2017-18,10
201202,2016-17,10
201202,2015-16,9
201228,2023-24,10
201228,2022-23,10
201228,2021-22,10
201228,2020-21,10
201228,2019-20,10
201228,2018-19,10
201228,2017-18,10
201228,2016-17,10
201228,2015-16,9
201229,2023-24,13
201229,2022-23,13
201229,2021-22,13
201229,2020-21,13
201229,2019-20,12
201229,2018-19,11
201229,2017-18,10
201229,2016-17,9
201229,2015-16,8
201281,2023-24,2
201281,2022-23,2
201281,2021-22,2
201281,2020-21,2
201281,2019-20,2
201281,2018-19,2
201281,2017-18,1
1626780,2023-24,2
1626780,2022-23,2
1626780,2021-22,2
1626780,2020-21,2
1626780,2019-20,2
1626780,2018-19,2
1626780,2017-18,2
1626780,2016-17,1
201563,2023-24,11
201563,2022-23,11
201563,2021-22,11
201563,2020-21,11
201563,2019-20,11
201563,2018-19,11
201563,2017-18,10
201563,2016-17,9
201563,2015-16,8
201564,2023-24,8
201564,2022-23,8
201564,2021-22,8
201564,2020-21,8
201564,2019-20,8
201564,2018-19,8
201564,2017-18,8
201564,2016-17,8
201564,2015-16,8
201565,2023-24,15
201565,2022-23,14
201565,2021-22,13
201565,2020-21,12
201565,2019-20,11
201565,2018-19,10
201565,2017-18,9
201565,2016-17,8
201565,2015-16,7
201566,2023-24,16
201566,2022-23,15
201566,2021-22,14
201566,2020-21,13
201566,2019-20,12
201566,2018-19,11
201566,2017-18,10
201566,2016-17,9
201566,2015-16,8
201567,2023-24,16
201567,2022-23,15
201567,2021-22,14
201567,2020-21,13
201567,2019-20,12
201567,2018-19,11
201567,2017-18,10
201567,2016-17,9
201567,2015-16,8
201568,2023-24,14
201568,2022-23,13
201568,2021-22,13
201568,2020-21,12
201568,2019-20,11
201568,2018-19,10
201568,2017-18,9
201568,2016-17,8
201568,2015-16,7
201569,2023-24,16
201569,2022-23,15
201569,2021-22,14
201569,2020-21,13
201569,2019-20,12
201569,2018-19,11
201569,2017-18,10
201569,2016-17,9
201569,2015-16,8
201571,2023-24,14
201571,2022-23,14
201571,2021-22,14
201571,2020-21,13
201571,2019-20,12
201571,2018-19,11
201571,2017-18,10
201571,2016-17,9
201571,2015-16,8
201572,2023-24,16
201572,2022-23,15
201572,2021-22,14
201572,2020-21,13
201572,2019-20,12
201572,2018-19,11
201572,2017-18,10
201572,2016-17,9
201572,2015-16,8
201573,2023-24,11
201573,2022-23,11
201573,2021-22,11
201573,2020-21,11
201573,2019-20,11
201573,2018-19,11
201573,2017-18,10
201573,2016-17,9
201573,2015-16,8
201574,2023-24,8
201574,2022-23,8
201574,2021-22,8
201574,2020-21,8
201574,2019-20,8
201574,2018-19,8
201574,2017-18,8
201574,2016-17,8
201574,2015-16,8
201575,2023-24,9
201575,2022-23,9
201575,2021-22,9
201575,2020-21,9
201575,2019-20,9
201575,2018-19,9
201575,2017-18,9
201575,2016-17,9
201575,2015-16,8
201577,2023-24,16
201577,2022-23,15
201577,2021-22,14
201577,2020-21,13
201577,2019-20,12
201577,2018-19,11
201577,2017-18,10
201577,2016-17,9
201577,2015-16,8
201578,2023-24,10
201578,2022-23,10
201578,2021-22,10
201578,2020-21,10
201578,2019-20,10
201578,2018-19,10
201578,2017-18,10
201578,2016-17,9
201578,2015-16,8
201579,2023-24,9
201579,2022-23,9
201579,2021-22,9
201579,2020-21,9
201579,2019-20,9
201579,2018-19,9
201579,2017-18,9
201579,2016-17,9
201579,2015-16,8
201580,2023-24,16
201580,2022-23,15
201580,2021-22,14
201580,2020-21,13
201580,2019-20,12
201580,2018-19,11
201580,2017-18,10
201580,2016-17,9
201580,2015-16,8
201581,2023-24,8
201581,2022-23,8
201581,2021-22,8
201581,2020-21,8
201581,2019-20,8
201581,2018-19,8
201581,2017-18,8
201581,2016-17,8
201581,2015-16,8
201582,2023-24,7
201582,2022-23,7
201582,2021-22,7
201582,2020-21,7
201582,2019-20,7
201582,2018-19,7
201582,2017-18,7
201582,2016-17,7
201582,2015-16,6
201583,2023-24,12
201583,2022-23,12
201583,2021-22,12
201583,2020-21,12
201583,2019-20,12
201583,2018-19,11
201583,2017-18,10
201583,2016-17,9
201583,2015-16,8
201584,2023-24,12
201584,2022-23,12
201584,2021-22,12
201584,2020-21,12
201584,2019-20,12
201584,2018-19,11
201584,2017-18,10
201584,2016-17,9
201584,2015-16,8
201585,2023-24,11
201585,2022-23,11
201585,2021-22,11
201585,2020-21,11
201585,2019-20,11
201585,2018-19,11
201585,2017-18,10
201585,2016-17,9
201585,2015-16,8
201586,2023-24,14
201586,2022-23,14
201586,2021-22,13
201586,2020-21,12
201586,2019-20,11
201586,2018-19,10
201586,2017-18,9
201586,2016-17,8
201586,2015-16,7
201587,2023-24,16
201587,2022-23,15
201587,2021-22,14
201587,2020-21,13
201587,2019-20,12
201587,2018-19,11
201587,2017-18,10
201587,2016-17,9
201587,2015-16,8
201588,2023-24,15
201588,2022-23,15
201588,2021-22,14
201588,2020-21,13
201588,2019-20,12
201588,2018-19,11
201588,2017-18,10
201588,2016-17,9
201588,2015-16,8
201589,2023-24,9
201589,2022-23,9
201589,2021-22,9
201589,2020-21,9
201589,2019-20,9
201589,2018-19,9
201589,2017-18,9
201589,2016-17,8
201589,2015-16,7
201593,2023-24,6
201593,2022-23,6
201593,2021-22,6
201593,2020-21,6
201593,2019-20,6
201593,2018-19,6
201593,2017-18,6
201593,2016-17,6
201593,2015-16,6
201596,2023-24,9
201596,2022-23,9
201596,2021-22,9
201596,2020-21,9
201596,2019-20,9
201596,2018-19,9
201596,2017-18,9
201596,2016-17,8
201596,2015-16,8
201599,2023-24,16
201599,2022-23,15
201599,2021-22,14
201599,2020-21,13
201599,2019-20,12
201599,2018-19,11
201599,2017-18,10
201599,2016-17,9
201599,2015-16,8
201600,2023-24,8
201600,2022-23,8
201600,2021-22,8
201600,2020-21,8
201600,2019-20,8
201600,2018-19,8
201600,2017-18,8
201600,2016-17,7
201600,2015-16,6
201601,2023-24,12
201601,2022-23,12
201601,2021-22,12
201601,2020-21,12
201601,2019-20,12
201601,2018-19,11
201601,2017-18,10
201601,2016-17,9
201601,2015-16,8
201609,2023-24,15
201609,2022-23,15
201609,2021-22,14
201609,2020-21,13
201609,2019-20,12
201609,2018-19,11
201609,2017-18,10
201609,2016-17,9
201609,2015-16,8
201619,2023-24,1
201619,2022-23,1
201619,2021-22,1
201619,2020-21,1
201619,2019-20,1
201619,2018-19,1
201619,2017-18,1
201619,2016-17,1
201619,2015-16,1
201627,2023-24,9
201627,2022-23,9
201627,2021-22,9
201627,2020-21,9
201627,2019-20,9
201627,2018-19,9
201627,2017-18,9
201627,2016-17,9
201627,2015-16,8
201628,2023-24,4
201628,2022-23,4
201628,2021-22,4
201628,2020-21,4
201628,2019-20,4
201628,2018-19,4
201628,2017-18,4
201628,2016-17,3
201628,2015-16,2
1627098,2023-24,2
1627098,2022-23,2
1627098,2021-22,2
1627098,2020-21,2
1627098,2019-20,2
1627098,2018-19,2
1627098,2017-18,2
1627098,2016-17,1
1627215,2023-24,2
1627215,2022-23,2
1627215,2021-22,2
1627215,2020-21,2
1627215,2019-20,2
1627215,2018-19,2
1627215,2017-18,1
201933,2023-24,13
201933,2022-23,13
201933,2021-22,12
201933,2020-21,11
201933,2019-20,10
201933,2018-19,9
201933,2017-18,8
201933,2016-17,7
201933,2015-16,6
201935,2023-24,15
201935,2022-23,14
201935,2021-22,13
201935,2020-21,12
201935,2019-20,11
201935,2018-19,10
201935,2017-18,9
201935,2016-17,8
201935,2015-16,7
201936,2023-24,10
201936,2022-23,10
201936,2021-22,10
201936,2020-21,10
201936,2019-20,10
201936,2018-19,10
201936,2017-18,9
201936,2016-17,8
201936,2015-16,7
201937,2023-24,12
201937,2022-23,12
201937,2021-22,11
201937,2020-21,10
201937,2019-20,9
201937,2018-19,8
